Order ID,Order Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
19535,12/19/2003,Standard Class,Consumer,United States,Peoria,Arizona,85345,West,Technology,Accessories,252.8,4,0.2,-31.6
19536,12/26/2002,Same Day,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,2.946,2,0.7,-2.0622
19537,12/1/2009,Standard Class,Consumer,United States,Oceanside,California,92054,West,Office Supplies,Paper,12.96,2,0,6.2208
19538,12/2/2009,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,285.576,4,0.4,-57.1152
19539,,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Supplies,22.24,2,0.2,2.502
19540,12/24/2006,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,14.62,2,0,6.7252
19541,12/11/2004,Second Class,Consumer,United States,Kent,Ohio,44240,East,Office Supplies,Appliances,48.36,5,0.2,6.045
19542,12/28/2006,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Office Supplies,Art,16.256,2,0.2,1.2192
19543,12/2/2008,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Technology,Phones,219.184,2,0.2,19.1786
19544,12/24/2008,First Class,Corporate,United States,Coppell,Texas,75019,Central,Technology,Phones,95.84,4,0.2,34.742
19545,12/26/2000,Standard Class,Consumer,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Labels,12.39,3,0,5.6994
19546,12/27/2005,Standard Class,Consumer,United States,Lawrence,Indiana,46226,Central,Office Supplies,Paper,35.88,6,0,16.146
19547,12/8/2009,Standard Class,Consumer,United States,Tulsa,Oklahoma,74133,Central,Furniture,Furnishings,477.3,5,0,138.417
19548,12/19/2006,Standard Class,Home Office,United States,Redmond,Washington,98052,West,Office Supplies,Labels,12.32,4,0,5.9136
19549,12/17/2007,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,8.608,2,0.2,3.0128
19550,12/11/2002,Standard Class,Home Office,United States,Spokane,Washington,99207,West,Office Supplies,Storage,136.26,9,0,5.4504
19551,12/15/2009,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Appliances,186.15,3,0,55.845
19552,12/5/2007,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Binders,81.792,6,0.2,26.5824
19553,,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Supplies,47.19,3,0,13.6851
19554,12/3/2008,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Technology,Phones,36.784,2,0.2,-8.2764
19555,12/9/2002,Second Class,Home Office,United States,Chattanooga,Tennessee,37421,South,Technology,Machines,91.475,1,0.5,-1.8295
19556,12/6/2002,Standard Class,Corporate,United States,Greensboro,North Carolina,27405,South,Technology,Accessories,27.192,3,0.2,0.3399
19557,12/7/2000,Standard Class,Corporate,United States,Greensboro,North Carolina,27405,South,Office Supplies,Binders,12.06,5,0.7,-10.05
19558,12/14/2004,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,144.6,3,0,41.934
19559,12/3/2007,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,15.992,1,0.2,-2.9985
19560,12/8/2002,Second Class,Home Office,United States,New York City,New York,10024,East,Office Supplies,Paper,34.44,3,0,17.22
19561,12/4/2006,Standard Class,Home Office,United States,Lakewood,California,90712,West,Technology,Phones,321.552,6,0.2,20.097
19562,12/25/2001,Second Class,Corporate,United States,Louisville,Kentucky,40214,South,Furniture,Chairs,701.96,2,0,168.4704
19563,12/18/2006,First Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Art,19.456,4,0.2,3.4048
19564,12/15/2009,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Office Supplies,Labels,17.28,6,0,7.9488
19565,12/16/2000,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Furniture,Furnishings,31.96,2,0,1.598
19566,12/7/2004,Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,164.688,6,0.2,55.5822
19567,12/4/2000,Second Class,Consumer,United States,New York City,New York,10024,East,Furniture,Tables,166.5,2,0.4,-66.6
19568,12/26/2009,Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,12.96,2,0,6.2208
19569,12/5/2006,Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,110.96,2,0,53.2608
19570,12/24/2009,Second Class,Consumer,United States,New York City,New York,10024,East,Technology,Phones,99.98,2,0,3.9992
19571,12/27/2004,Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,11.424,1,0.2,3.7128
19572,12/18/2004,Second Class,Consumer,United States,New York City,New York,10024,East,Furniture,Chairs,128.124,2,0.1,24.2012
19573,12/6/2002,Second Class,Consumer,United States,New York City,New York,10024,East,Furniture,Furnishings,101.4,5,0,38.532
19574,,Second Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Labels,5.904,2,0.2,1.9926
19575,12/18/2006,Second Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,173.488,7,0.2,54.215
19576,12/16/2007,Second Class,Corporate,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,51.56,2,0.6,-61.872
19577,12/18/2006,Second Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,3.564,3,0.8,-6.237
19578,12/20/2004,Standard Class,Consumer,United States,Oswego,Illinois,60543,Central,Office Supplies,Fasteners,13.16,5,0.2,4.1125
19579,12/6/2001,Standard Class,Consumer,United States,Oswego,Illinois,60543,Central,Office Supplies,Binders,3.828,3,0.8,-6.5076
19580,12/17/2000,Standard Class,Consumer,United States,Oswego,Illinois,60543,Central,Office Supplies,Binders,304.99,5,0.8,-533.7325
19581,12/12/2008,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Storage,18.16,2,0.2,1.816
19582,12/21/2007,Second Class,Home Office,United States,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,319.984,2,0.2,91.9954
19583,12/8/2009,Standard Class,Home Office,United States,Los Angeles,California,90008,West,Office Supplies,Art,19.68,6,0,6.4944
19584,12/25/2000,Second Class,Corporate,United States,Houston,Texas,77036,Central,Furniture,Bookcases,781.864,10,0.32,-137.976
19585,,Second Class,Corporate,United States,Houston,Texas,77036,Central,Office Supplies,Paper,30.816,9,0.2,9.63
19586,12/4/2009,Same Day,Consumer,United States,Wheeling,West Virginia,26003,East,Furniture,Tables,673.344,3,0.3,-76.9536
19587,12/7/2008,First Class,Corporate,United States,Paterson,New Jersey,7501,East,Office Supplies,Fasteners,6.54,3,0,2.1582
19588,12/6/2004,First Class,Consumer,United States,Portland,Oregon,97206,West,Technology,Phones,572.8,2,0.2,50.12
19589,12/20/2006,Standard Class,Corporate,United States,Huntsville,Alabama,35810,South,Office Supplies,Art,197.05,7,0,59.115
19590,12/16/2009,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Binders,2022.272,8,0.2,682.5168
19591,12/11/2005,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Art,9.12,3,0,3.1008
19592,12/15/2001,Same Day,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Binders,38.16,9,0,19.08
19593,12/11/2000,Standard Class,Corporate,United States,Broken Arrow,Oklahoma,74012,Central,Furniture,Tables,1592.85,7,0,350.427
19594,12/26/2002,Standard Class,Corporate,United States,Broken Arrow,Oklahoma,74012,Central,Office Supplies,Binders,11.88,2,0,5.346
19595,12/8/2007,Standard Class,Consumer,United States,Mission Viejo,California,92691,West,Technology,Accessories,120,6,0,46.8
19596,12/6/2001,Standard Class,Consumer,United States,Mission Viejo,California,92691,West,Office Supplies,Appliances,8.67,1,0,2.3409
19597,12/27/2000,First Class,Home Office,United States,Greenwood,Indiana,46142,Central,Office Supplies,Paper,4.41,1,0,2.0286
19598,12/13/2003,First Class,Home Office,United States,Greenwood,Indiana,46142,Central,Office Supplies,Paper,167.94,3,0,82.2906
19599,12/21/2000,First Class,Home Office,United States,Greenwood,Indiana,46142,Central,Office Supplies,Paper,67.8,10,0,31.188
19600,12/24/2005,Standard Class,Consumer,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Furnishings,26.94,3,0,11.3148
19601,12/25/2002,Standard Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Furnishings,32.04,3,0,8.01
19602,12/27/2000,Standard Class,Consumer,United States,Rome,New York,13440,East,Office Supplies,Art,32.13,9,0,8.3538
19603,12/11/2005,Standard Class,Consumer,United States,Rome,New York,13440,East,Office Supplies,Art,2.88,1,0,0.8064
19604,,Standard Class,Corporate,United States,New York City,New York,10009,East,Technology,Phones,1091.93,7,0,272.9825
19605,12/4/2003,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Paper,111.96,2,0,54.8604
19606,12/10/2003,Second Class,Consumer,United States,Dearborn Heights,Michigan,48127,Central,Office Supplies,Art,26.7,2,0,7.476
19607,12/11/2007,Second Class,Consumer,United States,Dearborn Heights,Michigan,48127,Central,Office Supplies,Binders,40.2,5,0,18.09
19608,12/12/2008,Second Class,Consumer,United States,Dearborn Heights,Michigan,48127,Central,Office Supplies,Art,13.89,3,0,4.5837
19609,12/26/2009,Second Class,Consumer,United States,Dearborn Heights,Michigan,48127,Central,Office Supplies,Storage,689.82,6,0,20.6946
19610,12/12/2006,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Art,38.34,9,0,15.7194
19611,12/26/2007,First Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,9.264,3,0.8,-13.896
19612,12/28/2007,Second Class,Consumer,United States,Dallas,Texas,75217,Central,Furniture,Bookcases,204.6664,1,0.32,-6.0196
19613,12/10/2007,Standard Class,Consumer,United States,Appleton,Wisconsin,54915,Central,Technology,Accessories,1649.75,5,0,544.4175
19614,12/4/2007,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,91.056,6,0.2,31.8696
19615,12/12/2003,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Art,54.208,14,0.2,8.8088
19616,12/9/2007,Second Class,Consumer,United States,Bowling Green,Ohio,43402,East,Technology,Phones,26.982,3,0.4,4.0473
19617,,Second Class,Consumer,United States,Bowling Green,Ohio,43402,East,Office Supplies,Labels,6.912,3,0.2,2.5056
19618,12/17/2006,Second Class,Consumer,United States,Bowling Green,Ohio,43402,East,Office Supplies,Storage,435.504,3,0.2,48.9942
19619,12/25/2006,Second Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Appliances,81.08,4,0,22.7024
19620,12/28/2002,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Storage,93.02,2,0,3.7208
19621,12/21/2003,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Technology,Phones,323.976,3,0.2,36.4473
19622,12/17/2003,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Paper,15.552,3,0.2,5.4432
19623,12/4/2006,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,32.592,3,0.2,-7.7406
19624,,First Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Binders,83.92,5,0.2,29.372
19625,12/3/2005,First Class,Home Office,United States,Seattle,Washington,98115,West,Furniture,Furnishings,199.9,5,0,39.98
19626,12/10/2003,First Class,Home Office,United States,Seattle,Washington,98115,West,Technology,Phones,31.176,3,0.2,-7.0146
19627,12/20/2001,First Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Binders,172.752,6,0.2,60.4632
19628,12/18/2008,First Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Binders,9.296,2,0.2,3.0212
19629,12/14/2002,Same Day,Corporate,United States,Beaumont,Texas,77705,Central,Office Supplies,Storage,12.768,2,0.2,0.9576
19630,12/1/2008,Standard Class,Home Office,United States,Seattle,Washington,98103,West,Office Supplies,Paper,52.76,2,0,24.2696
19631,,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Storage,55.616,2,0.2,5.5616
19632,12/13/2009,Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,Chairs,427.644,14,0.1,80.7772
19633,12/10/2007,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Fasteners,40.67,7,0,12.6077
19634,,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Storage,33.48,2,0,1.3392
19635,12/12/2006,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Binders,9.728,2,0.2,3.2832
19636,12/6/2006,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,8.856,3,0.6,-6.8634
19637,12/16/2003,First Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Bookcases,477.666,2,0.15,84.294
19638,12/13/2002,First Class,Consumer,United States,Providence,Rhode Island,2908,East,Office Supplies,Paper,16.9,5,0,7.774
19639,12/6/2005,First Class,Consumer,United States,Providence,Rhode Island,2908,East,Office Supplies,Paper,39.96,2,0,18.7812
19640,12/28/2008,Second Class,Home Office,United States,Phoenix,Arizona,85023,West,Furniture,Chairs,191.968,7,0.2,16.7972
19641,12/21/2000,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Labels,35.52,3,0.2,13.32
19642,12/26/2009,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Binders,6.23,5,0.8,-9.6565
19643,12/13/2004,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Paper,56.704,2,0.2,19.1376
19644,12/2/2003,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Furniture,Bookcases,369.1992,3,0.32,-114.0174
19645,12/17/2009,Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Technology,Accessories,1.98,2,0,0.891
19646,12/27/2002,Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,75.88,2,0,35.6636
19647,12/25/2003,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,6.848,2,0.2,2.14
19648,12/15/2008,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,4.626,2,0.7,-3.855
19649,,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Appliances,453.6,3,0.2,90.72
19650,12/2/2000,First Class,Home Office,United States,San Jose,California,95123,West,Office Supplies,Binders,13.848,3,0.2,5.193
19651,12/28/2000,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,577.584,6,0.2,43.3188
19652,12/1/2001,Standard Class,Home Office,United States,Springfield,Virginia,22153,South,Technology,Accessories,151.96,4,0,36.4704
19653,12/9/2004,Standard Class,Corporate,United States,Broomfield,Colorado,80020,West,Furniture,Furnishings,68.432,7,0.2,8.554
19654,12/12/2008,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Furniture,Furnishings,71.12,5,0.2,9.779
19655,12/21/2007,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Fasteners,3.008,2,0.2,0.564
19656,12/14/2000,Second Class,Home Office,United States,Concord,New Hampshire,3301,East,Office Supplies,Paper,184.66,7,0,84.9436
19657,12/16/2007,Second Class,Consumer,United States,Houston,Texas,77095,Central,Furniture,Furnishings,5.312,2,0.6,-1.5936
19658,12/21/2002,First Class,Consumer,United States,Newark,Ohio,43055,East,Technology,Accessories,132.52,5,0.2,34.7865
19659,12/19/2002,First Class,Consumer,United States,Newark,Ohio,43055,East,Office Supplies,Storage,195.64,5,0.2,-44.019
19660,12/21/2008,First Class,Consumer,United States,Newark,Ohio,43055,East,Furniture,Furnishings,51.968,2,0.2,10.3936
19661,12/13/2008,First Class,Consumer,United States,Newark,Ohio,43055,East,Technology,Accessories,431.976,3,0.2,-75.5958
19662,12/22/2005,First Class,Consumer,United States,Newark,Ohio,43055,East,Technology,Machines,224.937,3,0.7,-164.9538
19663,12/10/2003,First Class,Consumer,United States,Newark,Ohio,43055,East,Office Supplies,Labels,6,2,0.2,2.1
19664,12/3/2007,Standard Class,Home Office,United States,Los Angeles,California,90045,West,Office Supplies,Paper,11.76,2,0,5.7624
19665,12/20/2008,Same Day,Consumer,United States,Tampa,Florida,33614,South,Furniture,Chairs,1125.488,7,0.2,98.4802
19666,12/5/2008,Same Day,Consumer,United States,Tampa,Florida,33614,South,Office Supplies,Binders,12.645,5,0.7,-10.116
19667,12/1/2004,Same Day,Consumer,United States,Tampa,Florida,33614,South,Office Supplies,Art,4.032,2,0.2,1.0584
19668,12/14/2008,First Class,Corporate,United States,Fremont,Nebraska,68025,Central,Technology,Phones,79.96,4,0,22.3888
19669,12/9/2000,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,6.732,6,0.7,-4.488
19670,12/12/2008,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Storage,33.568,2,0.2,1.6784
19671,,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Envelopes,15.84,2,0.2,5.544
19672,12/13/2001,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Labels,24.424,1,0.2,7.9378
19673,12/2/2006,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Art,17.12,5,0.2,1.926
19674,12/14/2002,Same Day,Consumer,United States,Pomona,California,91767,West,Furniture,Furnishings,31.56,3,0,10.4148
19675,,Second Class,Consumer,United States,San Antonio,Texas,78207,Central,Furniture,Chairs,105.686,1,0.3,-28.6862
19676,12/15/2003,Second Class,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Machines,399.54,2,0.4,-79.908
19677,12/7/2003,Second Class,Consumer,United States,San Antonio,Texas,78207,Central,Furniture,Chairs,104.93,5,0.3,-4.497
19678,12/17/2001,First Class,Home Office,United States,New York City,New York,10035,East,Technology,Phones,1079.85,3,0,323.955
19679,,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Storage,70.98,1,0,3.549
19680,12/25/2004,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,29.95,5,0,8.6855
19681,,First Class,Home Office,United States,New York City,New York,10035,East,Furniture,Chairs,589.41,5,0.1,-6.549
19682,12/9/2003,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Fasteners,9.648,6,0.2,3.4974
19683,12/15/2008,Second Class,Consumer,United States,New York City,New York,10024,East,Furniture,Bookcases,400.784,1,0.2,-5.0098
19684,,First Class,Home Office,United States,Detroit,Michigan,48234,Central,Office Supplies,Storage,53.72,4,0,13.9672
19685,12/22/2002,First Class,Corporate,United States,Miami,Florida,33142,South,Office Supplies,Paper,31.008,1,0.2,11.2404
19686,,Same Day,Consumer,United States,Concord,California,94521,West,Office Supplies,Binders,61.12,5,0.2,22.156
19687,12/5/2000,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Storage,195.136,4,0.2,-43.9056
19688,,Standard Class,Consumer,United States,Wheeling,Illinois,60090,Central,Office Supplies,Art,121.536,4,0.2,15.192
19689,12/25/2001,Standard Class,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,17.472,3,0.2,5.6784
19690,12/10/2005,Standard Class,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Binders,104.58,9,0.8,-172.557
19691,12/25/2003,Standard Class,Home Office,United States,Pasadena,Texas,77506,Central,Furniture,Furnishings,24.7,5,0.6,-9.88
19692,12/7/2008,Standard Class,Home Office,United States,Pasadena,Texas,77506,Central,Furniture,Furnishings,302.72,5,0.6,-378.4
19693,12/2/2008,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,8.56,2,0,3.852
19694,12/10/2002,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,11.56,2,0,5.6644
19695,12/18/2006,Standard Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Appliances,25.86,3,0,6.7236
19696,12/23/2001,Standard Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Binders,276.784,2,0.2,89.9548
19697,12/19/2008,Standard Class,Corporate,United States,San Jose,California,95123,West,Technology,Phones,110.352,3,0.2,8.2764
19698,12/15/2002,Standard Class,Home Office,United States,Sacramento,California,95823,West,Furniture,Furnishings,60.84,3,0,19.4688
19699,12/6/2006,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Appliances,35.208,1,0.2,2.6406
19700,12/27/2009,Second Class,Corporate,United States,Mansfield,Texas,76063,Central,Office Supplies,Paper,41.472,8,0.2,14.5152
19701,12/13/2009,Standard Class,Consumer,United States,Jonesboro,Arkansas,72401,South,Office Supplies,Paper,239.5,5,0,114.96
19702,12/23/2009,First Class,Consumer,United States,Virginia Beach,Virginia,23464,South,Office Supplies,Supplies,34.2,5,0,9.234
19703,12/17/2004,Standard Class,Corporate,United States,Rochester,New York,14609,East,Furniture,Tables,376.866,3,0.4,-213.5574
19704,12/21/2009,First Class,Consumer,United States,Chesapeake,Virginia,23320,South,Office Supplies,Appliances,197.72,4,0,55.3616
19705,12/12/2006,Standard Class,Corporate,United States,Lancaster,Ohio,43130,East,Technology,Accessories,70.72,4,0.2,-6.188
19706,12/19/2006,Standard Class,Corporate,United States,Lancaster,Ohio,43130,East,Office Supplies,Storage,194.352,3,0.2,-43.7292
19707,12/8/2003,Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,21.6,6,0,9.936
19708,12/19/2009,Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Labels,11.07,3,0,5.2029
19709,12/4/2006,Second Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Furnishings,282.84,4,0,19.7988
19710,12/16/2007,Second Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Labels,27.72,9,0,13.3056
19711,12/22/2008,Standard Class,Consumer,United States,Jackson,Mississippi,39212,South,Office Supplies,Fasteners,11.68,4,0,5.256
19712,12/6/2003,Standard Class,Consumer,United States,Woodland,California,95695,West,Technology,Phones,239.984,2,0.2,23.9984
19713,12/28/2002,First Class,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Appliances,22.98,1,0,6.894
19714,12/1/2000,First Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Accessories,102.13,7,0,15.3195
19715,12/26/2001,First Class,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Binders,2033.584,2,0.2,762.594
19716,12/12/2004,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Art,5.76,2,0,1.6704
19717,12/17/2006,Standard Class,Corporate,United States,Bowling Green,Ohio,43402,East,Technology,Copiers,899.982,3,0.4,74.9985
19718,,Standard Class,Corporate,United States,Bowling Green,Ohio,43402,East,Office Supplies,Art,86.352,3,0.2,5.397
19719,12/18/2007,Standard Class,Corporate,United States,Bowling Green,Ohio,43402,East,Technology,Accessories,139.96,5,0.2,-1.7495
19720,12/6/2003,Standard Class,Home Office,United States,Lancaster,Ohio,43130,East,Office Supplies,Appliances,16.704,6,0.2,1.2528
19721,,Standard Class,Home Office,United States,Lancaster,Ohio,43130,East,Technology,Accessories,3.152,2,0.2,0.4728
19722,12/13/2003,Standard Class,Home Office,United States,Lancaster,Ohio,43130,East,Office Supplies,Paper,32.896,4,0.2,11.1024
19723,,First Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Appliances,21.392,2,0.8,-54.5496
19724,12/3/2001,First Class,Consumer,United States,Dallas,Texas,75220,Central,Furniture,Tables,307.314,3,0.3,-39.5118
19725,12/18/2004,First Class,Consumer,United States,Dallas,Texas,75220,Central,Furniture,Bookcases,409.9992,3,0.32,-96.4704
19726,,First Class,Corporate,United States,Lubbock,Texas,79424,Central,Office Supplies,Paper,9.248,2,0.2,3.3524
19727,,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,14.67,3,0,6.7482
19728,12/8/2009,Standard Class,Consumer,United States,Newark,Ohio,43055,East,Office Supplies,Paper,37.408,7,0.2,13.0928
19729,12/27/2002,Standard Class,Consumer,United States,Newark,Ohio,43055,East,Office Supplies,Binders,3.438,2,0.7,-2.5212
19730,,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Binders,7.152,3,0.2,2.3244
19731,12/6/2000,Standard Class,Consumer,United States,New York City,New York,10011,East,Technology,Phones,179.7,6,0,88.053
19732,12/12/2007,Standard Class,Consumer,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Appliances,90.64,8,0,38.9752
19733,12/20/2000,First Class,Consumer,United States,Everett,Massachusetts,2149,East,Technology,Accessories,177,3,0,30.09
19734,12/22/2002,First Class,Consumer,United States,Everett,Massachusetts,2149,East,Office Supplies,Storage,79.45,7,0,22.246
19735,12/26/2006,First Class,Consumer,United States,Everett,Massachusetts,2149,East,Furniture,Chairs,1628.82,9,0,260.6112
19736,12/20/2009,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Furniture,Furnishings,137.54,2,0,55.016
19737,12/8/2001,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Furniture,Tables,730.2,4,0,94.926
19738,12/25/2007,Second Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Paper,11.56,2,0,5.6644
19739,12/22/2003,Second Class,Consumer,United States,Concord,North Carolina,28027,South,Furniture,Tables,4297.644,13,0.4,-1862.3124
19740,,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Art,20.65,5,0,9.499
19741,12/18/2003,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Storage,204.9,5,0,0
19742,,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Chairs,436.704,6,0.2,21.8352
19743,12/12/2001,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Chairs,481.568,2,0.2,54.1764
19744,12/25/2007,Standard Class,Consumer,United States,Glendale,Arizona,85301,West,Technology,Accessories,89.544,7,0.2,12.3123
19745,12/1/2001,Standard Class,Consumer,United States,Glendale,Arizona,85301,West,Office Supplies,Storage,35.168,2,0.2,-8.3524
19746,12/11/2004,Standard Class,Consumer,United States,Glendale,Arizona,85301,West,Office Supplies,Binders,72.588,2,0.7,-48.392
19747,12/24/2008,Standard Class,Consumer,United States,Coon Rapids,Minnesota,55433,Central,Office Supplies,Storage,221.16,4,0,57.5016
19748,12/3/2002,Standard Class,Consumer,United States,Coon Rapids,Minnesota,55433,Central,Technology,Phones,281.97,3,0,78.9516
19749,12/12/2000,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Bookcases,3406.664,8,0.15,160.3136
19750,12/8/2008,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Art,37.17,9,0,10.4076
19751,12/3/2009,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Appliances,64.96,2,0,19.488
19752,12/9/2001,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Furnishings,595.38,6,0,297.69
19753,12/8/2005,Standard Class,Home Office,United States,Tucson,Arizona,85705,West,Technology,Accessories,95.984,2,0.2,11.998
19754,12/5/2008,Standard Class,Home Office,United States,Tucson,Arizona,85705,West,Office Supplies,Binders,4.938,2,0.7,-3.6212
19755,12/21/2001,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,97.44,3,0,35.0784
19756,12/7/2000,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,3.984,1,0.2,1.3944
19757,12/17/2002,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Art,13.04,4,0,5.7376
19758,12/17/2008,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Chairs,579.528,4,0.1,83.7096
